test_attribute,train_attribute,distance,probability
s_hbips_3_overall_rate_per_1000,tob_1_percentage,[[ 0.95707214]],[[ 1.]]
s_sub_1_percentage,fuh_7_percentage,[[ 0.97408319]],[[ 0.06081387]]
s_sub_1_percentage,imm_2_percentage,[[ 0.99641636]],[[ 0.06220817]]
s_sub_1_percentage,hbips_6_overall_percentage_of_total,[[ 0.96612246]],[[ 0.06031686]]
s_sub_1_percentage,ehr_use_footnote,[[ 0.87209007]],[[ 0.05444624]]
s_sub_1_percentage,tob_1_footnote,[[ 0.68926577]],[[ 0.04303217]]
s_sub_1_percentage,fuh_30_percentage,[[ 0.99494742]],[[ 0.06211646]]
s_sub_1_percentage,hbips_6_overall_footnote,[[ 0.82838748]],[[ 0.05171781]]
s_sub_1_percentage,hbips_7_overall_footnote,[[ 0.80258882]],[[ 0.05010715]]
s_sub_1_percentage,hbips_3_overall_footnote,[[ 0.77817103]],[[ 0.0485827]]
s_sub_1_percentage,hbips_7_overall_percentage_of_total,[[ 0.98477471]],[[ 0.06148136]]
s_sub_1_percentage,hbips_2_overall_footnote,[[ 0.80122101]],[[ 0.05002175]]
s_sub_1_percentage,sub_1_percentage,[[ 0.98161856]],[[ 0.06128431]]
s_sub_1_percentage,sub_1_footnote,[[ 0.63444796]],[[ 0.03960979]]
s_sub_1_percentage,tob_2_percentage,[[ 0.99712794]],[[ 0.06225259]]
s_sub_1_percentage,peoc_assessed_footnote,[[ 0.87209007]],[[ 0.05444624]]
s_sub_1_percentage,hie_footnote,[[ 0.87209007]],[[ 0.05444624]]
s_sub_1_percentage,hbips_5_overall_percentage_of_total,[[ 0.98790429]],[[ 0.06167674]]
s_sub_1_percentage,tob_2a_percentage,[[ 0.98410479]],[[ 0.06143953]]
s_hbips_3_overall_den,provider_number,[[ 0.81677768]],[[ 1.]]
tob_2_2a_measure_desc,ehr_use_measure_description,[[ 0.97460766]],[[ 0.49947227]]
tob_2_2a_measure_desc,ehr_use_response,[[ 0.97666715]],[[ 0.50052773]]
s_peoc_yes_count,hcp_footnote,[[ 0.89903124]],[[ 0.11978225]]
s_peoc_yes_count,hbips_5_overall_footnote,[[ 0.97372968]],[[ 0.12973469]]
s_peoc_yes_count,hcp_percentage,[[ 0.81523191]],[[ 0.10861727]]
s_peoc_yes_count,tob_2_footnote,[[ 0.99028326]],[[ 0.1319402]]
s_peoc_yes_count,imm_2_footnote,[[ 0.88506738]],[[ 0.11792178]]
s_peoc_yes_count,fuh_30_footnote,[[ 0.98792622]],[[ 0.13162616]]
s_peoc_yes_count,fuh_7_footnote,[[ 0.97453166]],[[ 0.12984154]]
s_peoc_yes_count,tob_2a_footnote,[[ 0.97974484]],[[ 0.13053612]]
s_hie_no_percent,tob_1_percentage,[[ 0.57921718]],[[ 1.]]
s_peoc_measure_description,ehr_use_measure_description,[[ 0.99922661]],[[ 0.50265715]]
s_peoc_measure_description,ehr_use_response,[[ 0.98866238]],[[ 0.49734285]]
s_peoc_no_count,hcp_footnote,[[ 0.8777278]],[[ 0.11785461]]
s_peoc_no_count,hbips_5_overall_footnote,[[ 0.97167191]],[[ 0.13046871]]
s_peoc_no_count,hcp_percentage,[[ 0.87642504]],[[ 0.11767969]]
s_peoc_no_count,tob_2_footnote,[[ 0.97069047]],[[ 0.13033693]]
s_peoc_no_count,imm_2_footnote,[[ 0.86248672]],[[ 0.11580815]]
s_peoc_no_count,fuh_30_footnote,[[ 0.96915509]],[[ 0.13013077]]
s_peoc_no_count,fuh_7_footnote,[[ 0.95774695]],[[ 0.12859897]]
s_peoc_no_count,tob_2a_footnote,[[ 0.96164344]],[[ 0.12912216]]
s_ehr_paper_percentage,hcp_footnote,[[ 0.79605115]],[[ 0.12363793]]
s_ehr_paper_percentage,hbips_5_overall_footnote,[[ 0.80400013]],[[ 0.12487252]]
s_ehr_paper_percentage,hcp_percentage,[[ 0.93990119]],[[ 0.14597986]]
s_ehr_paper_percentage,tob_2_footnote,[[ 0.79909928]],[[ 0.12411134]]
s_ehr_paper_percentage,imm_2_footnote,[[ 0.79257572]],[[ 0.12309814]]
s_ehr_paper_percentage,fuh_30_footnote,[[ 0.78395558]],[[ 0.12175932]]
s_ehr_paper_percentage,fuh_7_footnote,[[ 0.75751383]],[[ 0.11765254]]
s_ehr_paper_percentage,tob_2a_footnote,[[ 0.76547068]],[[ 0.11888835]]
s_fuh_7_percentage,fuh_7_percentage,[[ 0.99726784]],[[ 0.0618271]]
s_fuh_7_percentage,imm_2_percentage,[[ 0.97689828]],[[ 0.06056426]]
s_fuh_7_percentage,hbips_6_overall_percentage_of_total,[[ 0.91929265]],[[ 0.05699291]]
s_fuh_7_percentage,ehr_use_footnote,[[ 0.89659716]],[[ 0.05558587]]
s_fuh_7_percentage,tob_1_footnote,[[ 0.70773304]],[[ 0.04387696]]
s_fuh_7_percentage,fuh_30_percentage,[[ 0.99801518]],[[ 0.06187343]]
s_fuh_7_percentage,hbips_6_overall_footnote,[[ 0.85141238]],[[ 0.05278457]]
s_fuh_7_percentage,hbips_7_overall_footnote,[[ 0.82477412]],[[ 0.05113309]]
s_fuh_7_percentage,hbips_3_overall_footnote,[[ 0.79939521]],[[ 0.04955969]]
s_fuh_7_percentage,hbips_7_overall_percentage_of_total,[[ 0.95065253]],[[ 0.05893711]]
s_fuh_7_percentage,hbips_2_overall_footnote,[[ 0.82321917]],[[ 0.05103669]]
s_fuh_7_percentage,sub_1_percentage,[[ 0.94489354]],[[ 0.05858008]]
s_fuh_7_percentage,sub_1_footnote,[[ 0.65130483]],[[ 0.04037861]]
s_fuh_7_percentage,tob_2_percentage,[[ 0.9955938]],[[ 0.06172331]]
s_fuh_7_percentage,peoc_assessed_footnote,[[ 0.89659716]],[[ 0.05558587]]
s_fuh_7_percentage,hie_footnote,[[ 0.89659716]],[[ 0.05558587]]
s_fuh_7_percentage,hbips_5_overall_percentage_of_total,[[ 0.99997403]],[[ 0.06199487]]
s_fuh_7_percentage,tob_2a_percentage,[[ 0.99972929]],[[ 0.0619797]]
s_tob_1_percentage,fuh_7_percentage,[[ 0.95526234]],[[ 0.06033601]]
s_tob_1_percentage,imm_2_percentage,[[ 0.99717769]],[[ 0.06298346]]
s_tob_1_percentage,hbips_6_overall_percentage_of_total,[[ 0.97977826]],[[ 0.06188448]]
s_tob_1_percentage,ehr_use_footnote,[[ 0.85350396]],[[ 0.05390878]]
s_tob_1_percentage,tob_1_footnote,[[ 0.67499365]],[[ 0.04263376]]
s_tob_1_percentage,fuh_30_percentage,[[ 0.98526568]],[[ 0.06223108]]
s_tob_1_percentage,hbips_6_overall_footnote,[[ 0.81085037]],[[ 0.05121471]]
s_tob_1_percentage,hbips_7_overall_footnote,[[ 0.7856546]],[[ 0.0496233]]
s_tob_1_percentage,hbips_3_overall_footnote,[[ 0.76188448]],[[ 0.04812193]]
s_tob_1_percentage,hbips_7_overall_percentage_of_total,[[ 0.99239312]],[[ 0.06268126]]
s_tob_1_percentage,hbips_2_overall_footnote,[[ 0.78438477]],[[ 0.04954309]]
s_tob_1_percentage,sub_1_percentage,[[ 0.99046806]],[[ 0.06255967]]
s_tob_1_percentage,sub_1_footnote,[[ 0.62137651]],[[ 0.03924721]]
s_tob_1_percentage,tob_2_percentage,[[ 0.98955836]],[[ 0.06250221]]
s_tob_1_percentage,peoc_assessed_footnote,[[ 0.85350396]],[[ 0.05390878]]
s_tob_1_percentage,hie_footnote,[[ 0.85350396]],[[ 0.05390878]]
s_tob_1_percentage,hbips_5_overall_percentage_of_total,[[ 0.97411391]],[[ 0.06152671]]
s_tob_1_percentage,tob_2a_percentage,[[ 0.9687004]],[[ 0.06118478]]
s_hbips_5_overall_percentage_of_total,fuh_7_percentage,[[ 0.99767458]],[[ 0.06186768]]
s_hbips_5_overall_percentage_of_total,imm_2_percentage,[[ 0.97559372]],[[ 0.06049841]]
s_hbips_5_overall_percentage_of_total,hbips_6_overall_percentage_of_total,[[ 0.9169172]],[[ 0.05685977]]
s_hbips_5_overall_percentage_of_total,ehr_use_footnote,[[ 0.89711055]],[[ 0.05563152]]
s_hbips_5_overall_percentage_of_total,tob_1_footnote,[[ 0.7081029]],[[ 0.0439108]]
s_hbips_5_overall_percentage_of_total,fuh_30_percentage,[[ 0.99761026]],[[ 0.0618637]]
s_hbips_5_overall_percentage_of_total,hbips_6_overall_footnote,[[ 0.85188993]],[[ 0.0528273]]
s_hbips_5_overall_percentage_of_total,hbips_7_overall_footnote,[[ 0.82523192]],[[ 0.05117419]]
s_hbips_5_overall_percentage_of_total,hbips_3_overall_footnote,[[ 0.7998277]],[[ 0.04959883]]
s_hbips_5_overall_percentage_of_total,hbips_7_overall_percentage_of_total,[[ 0.94877294]],[[ 0.0588352]]
s_hbips_5_overall_percentage_of_total,hbips_2_overall_footnote,[[ 0.82367025]],[[ 0.05107735]]
s_hbips_5_overall_percentage_of_total,sub_1_percentage,[[ 0.94291203]],[[ 0.05847175]]
s_hbips_5_overall_percentage_of_total,sub_1_footnote,[[ 0.65163964]],[[ 0.0404094]]
s_hbips_5_overall_percentage_of_total,tob_2_percentage,[[ 0.99500459]],[[ 0.06170211]]
s_hbips_5_overall_percentage_of_total,peoc_assessed_footnote,[[ 0.89711055]],[[ 0.05563152]]
s_hbips_5_overall_percentage_of_total,hie_footnote,[[ 0.89711055]],[[ 0.05563152]]
s_hbips_5_overall_percentage_of_total,hbips_5_overall_percentage_of_total,[[ 0.9999311]],[[ 0.06200762]]
s_hbips_5_overall_percentage_of_total,tob_2a_percentage,[[ 0.99982985]],[[ 0.06200134]]
s_imm_2_percentage,fuh_7_percentage,[[ 0.99169767]],[[ 0.06146161]]
s_imm_2_percentage,imm_2_percentage,[[ 0.98678645]],[[ 0.06115724]]
s_imm_2_percentage,hbips_6_overall_percentage_of_total,[[ 0.93894005]],[[ 0.0581919]]
s_imm_2_percentage,ehr_use_footnote,[[ 0.89025833]],[[ 0.05517479]]
s_imm_2_percentage,tob_1_footnote,[[ 0.70304832]],[[ 0.04357223]]
s_imm_2_percentage,fuh_30_percentage,[[ 0.99975691]],[[ 0.06196109]]
s_imm_2_percentage,hbips_6_overall_footnote,[[ 0.8454828]],[[ 0.05239978]]
s_imm_2_percentage,hbips_7_overall_footnote,[[ 0.81907338]],[[ 0.05076302]]
s_imm_2_percentage,hbips_3_overall_footnote,[[ 0.79397107]],[[ 0.04920728]]
s_imm_2_percentage,hbips_7_overall_percentage_of_total,[[ 0.96577219]],[[ 0.05985485]]
s_imm_2_percentage,hbips_2_overall_footnote,[[ 0.81758198]],[[ 0.05067059]]
s_imm_2_percentage,sub_1_percentage,[[ 0.96094249]],[[ 0.05955553]]
s_imm_2_percentage,sub_1_footnote,[[ 0.64704376]],[[ 0.04010129]]
s_imm_2_percentage,tob_2_percentage,[[ 0.99900076]],[[ 0.06191423]]
s_imm_2_percentage,peoc_assessed_footnote,[[ 0.89025833]],[[ 0.05517479]]
s_imm_2_percentage,hie_footnote,[[ 0.89025833]],[[ 0.05517479]]
s_imm_2_percentage,hbips_5_overall_percentage_of_total,[[ 0.99845037]],[[ 0.06188012]]
s_imm_2_percentage,tob_2a_percentage,[[ 0.99691326]],[[ 0.06178486]]
s_hbips_2_overall_den,provider_number,[[ 0.81783725]],[[ 1.]]
s_hbips_7_overall_percentage_of_total,fuh_7_percentage,[[ 0.98582411]],[[ 0.06119587]]
s_hbips_7_overall_percentage_of_total,imm_2_percentage,[[ 0.99214746]],[[ 0.06158839]]
s_hbips_7_overall_percentage_of_total,hbips_6_overall_percentage_of_total,[[ 0.95147622]],[[ 0.05906369]]
s_hbips_7_overall_percentage_of_total,ehr_use_footnote,[[ 0.88401364]],[[ 0.0548759]]
s_hbips_7_overall_percentage_of_total,tob_1_footnote,[[ 0.69834999]],[[ 0.04335067]]
s_hbips_7_overall_percentage_of_total,fuh_30_percentage,[[ 0.99917822]],[[ 0.06202484]]
s_hbips_7_overall_percentage_of_total,hbips_6_overall_footnote,[[ 0.83961786]],[[ 0.05211999]]
s_hbips_7_overall_percentage_of_total,hbips_7_overall_footnote,[[ 0.81342331]],[[ 0.05049394]]
s_hbips_7_overall_percentage_of_total,hbips_3_overall_footnote,[[ 0.78856815]],[[ 0.04895104]]
s_hbips_7_overall_percentage_of_total,hbips_7_overall_percentage_of_total,[[ 0.97497094]],[[ 0.06052215]]
s_hbips_7_overall_percentage_of_total,hbips_2_overall_footnote,[[ 0.81198081]],[[ 0.0504044]]
s_hbips_7_overall_percentage_of_total,sub_1_percentage,[[ 0.97082498]],[[ 0.06026478]]
s_hbips_7_overall_percentage_of_total,sub_1_footnote,[[ 0.64275636]],[[ 0.03989965]]
s_hbips_7_overall_percentage_of_total,tob_2_percentage,[[ 0.99963273]],[[ 0.06205305]]
s_hbips_7_overall_percentage_of_total,peoc_assessed_footnote,[[ 0.88401364]],[[ 0.0548759]]
s_hbips_7_overall_percentage_of_total,hie_footnote,[[ 0.88401364]],[[ 0.0548759]]
s_hbips_7_overall_percentage_of_total,hbips_5_overall_percentage_of_total,[[ 0.99550284]],[[ 0.06179668]]
s_hbips_7_overall_percentage_of_total,tob_2a_percentage,[[ 0.99303007]],[[ 0.06164318]]
s_fuh_30_percentage,fuh_7_percentage,[[ 0.99243673]],[[ 0.06149682]]
s_fuh_30_percentage,imm_2_percentage,[[ 0.9860348]],[[ 0.06110012]]
s_fuh_30_percentage,hbips_6_overall_percentage_of_total,[[ 0.93723815]],[[ 0.05807641]]
s_fuh_30_percentage,ehr_use_footnote,[[ 0.89105078]],[[ 0.05521439]]
s_fuh_30_percentage,tob_1_footnote,[[ 0.70364317]],[[ 0.04360159]]
s_fuh_30_percentage,fuh_30_percentage,[[ 0.99979297]],[[ 0.06195265]]
s_fuh_30_percentage,hbips_6_overall_footnote,[[ 0.84622668]],[[ 0.05243684]]
s_fuh_30_percentage,hbips_7_overall_footnote,[[ 0.81978981]],[[ 0.05079867]]
s_fuh_30_percentage,hbips_3_overall_footnote,[[ 0.79465573]],[[ 0.04924122]]
s_fuh_30_percentage,hbips_7_overall_percentage_of_total,[[ 0.9645121]],[[ 0.05976645]]
s_fuh_30_percentage,hbips_2_overall_footnote,[[ 0.81829199]],[[ 0.05070586]]
s_fuh_30_percentage,sub_1_percentage,[[ 0.95959186]],[[ 0.05946157]]
s_fuh_30_percentage,sub_1_footnote,[[ 0.64758637]],[[ 0.040128]]
s_fuh_30_percentage,tob_2_percentage,[[ 0.9988762]],[[ 0.06189584]]
s_fuh_30_percentage,peoc_assessed_footnote,[[ 0.89105078]],[[ 0.05521439]]
s_fuh_30_percentage,hie_footnote,[[ 0.89105078]],[[ 0.05521439]]
s_fuh_30_percentage,hbips_5_overall_percentage_of_total,[[ 0.99880085]],[[ 0.06189117]]
s_fuh_30_percentage,tob_2a_percentage,[[ 0.99738797]],[[ 0.06180362]]
s_hcp_measure_description,imm_2_measure_description,[[ 0.98577108]],[[ 0.11115297]]
s_hcp_measure_description,peoc_measure_description,[[ 0.98529791]],[[ 0.11109962]]
s_hcp_measure_description,hbips_5_measure_description,[[ 0.98107233]],[[ 0.11062315]]
s_hcp_measure_description,tob_1_measure_description,[[ 0.99321817]],[[ 0.11199268]]
s_hcp_measure_description,hbips_3_measure_description,[[ 0.98607446]],[[ 0.11118718]]
s_hcp_measure_description,hie_measure_description,[[ 0.99710718]],[[ 0.1124312]]
s_hcp_measure_description,hcp_measure_description,[[ 0.99940348]],[[ 0.11269012]]
s_hcp_measure_description,sub_1_measure_description,[[ 0.99321817]],[[ 0.11199268]]
s_hcp_measure_description,hbips_7_measure_description,[[ 0.94743582]],[[ 0.10683039]]
s_sub_1_measure_description,imm_2_measure_description,[[ 0.96892703]],[[ 0.10970396]]
s_sub_1_measure_description,peoc_measure_description,[[ 0.99467809]],[[ 0.11261955]]
s_sub_1_measure_description,hbips_5_measure_description,[[ 0.95667284]],[[ 0.10831652]]
s_sub_1_measure_description,tob_1_measure_description,[[ 0.99907241]],[[ 0.11311709]]
s_sub_1_measure_description,hbips_3_measure_description,[[ 0.99965816]],[[ 0.11318341]]
s_sub_1_measure_description,hie_measure_description,[[ 0.98967718]],[[ 0.11205334]]
s_sub_1_measure_description,hcp_measure_description,[[ 0.98540034]],[[ 0.11156911]]
s_sub_1_measure_description,sub_1_measure_description,[[ 0.99907241]],[[ 0.11311709]]
s_sub_1_measure_description,hbips_7_measure_description,[[ 0.9390387]],[[ 0.10631994]]
s_peoc_no_percentage,hcp_footnote,[[ 0.81205628]],[[ 0.11404608]]
s_peoc_no_percentage,hbips_5_overall_footnote,[[ 0.93949888]],[[ 0.13194426]]
s_peoc_no_percentage,hcp_percentage,[[ 0.90768777]],[[ 0.12747668]]
s_peoc_no_percentage,tob_2_footnote,[[ 0.91562596]],[[ 0.12859152]]
s_peoc_no_percentage,imm_2_footnote,[[ 0.80139377]],[[ 0.11254863]]
s_peoc_no_percentage,fuh_30_footnote,[[ 0.91540939]],[[ 0.12856111]]
s_peoc_no_percentage,fuh_7_footnote,[[ 0.91296877]],[[ 0.12821835]]
s_peoc_no_percentage,tob_2a_footnote,[[ 0.91578154]],[[ 0.12861337]]
s_tob_2a_percentage,fuh_7_percentage,[[ 0.99911605]],[[ 0.06204315]]
s_tob_2a_percentage,imm_2_percentage,[[ 0.96965567]],[[ 0.06021372]]
s_tob_2a_percentage,hbips_6_overall_percentage_of_total,[[ 0.9063753]],[[ 0.05628413]]
s_tob_2a_percentage,ehr_use_footnote,[[ 0.89904405]],[[ 0.05582888]]
s_tob_2a_percentage,tob_1_footnote,[[ 0.70947638]],[[ 0.0440571]]
s_tob_2a_percentage,fuh_30_percentage,[[ 0.9955484]],[[ 0.06182161]]
s_tob_2a_percentage,hbips_6_overall_footnote,[[ 0.85368297]],[[ 0.05301204]]
s_tob_2a_percentage,hbips_7_overall_footnote,[[ 0.82694811]],[[ 0.05135186]]
s_tob_2a_percentage,hbips_3_overall_footnote,[[ 0.80144261]],[[ 0.04976802]]
s_tob_2a_percentage,hbips_7_overall_percentage_of_total,[[ 0.94036127]],[[ 0.0583946]]
s_tob_2a_percentage,hbips_2_overall_footnote,[[ 0.82535792]],[[ 0.05125311]]
s_tob_2a_percentage,sub_1_percentage,[[ 0.93406231]],[[ 0.05800344]]
s_tob_2a_percentage,sub_1_footnote,[[ 0.65287959]],[[ 0.04054255]]
s_tob_2a_percentage,tob_2_percentage,[[ 0.99214806]],[[ 0.06161045]]
s_tob_2a_percentage,peoc_assessed_footnote,[[ 0.89904405]],[[ 0.05582888]]
s_tob_2a_percentage,hie_footnote,[[ 0.89904405]],[[ 0.05582888]]
s_tob_2a_percentage,hbips_5_overall_percentage_of_total,[[ 0.99943097]],[[ 0.06206271]]
s_tob_2a_percentage,tob_2a_percentage,[[ 0.99994907]],[[ 0.06209488]]
s_hbips_2_overall_rate_per_1000,tob_1_percentage,[[ 0.872524]],[[ 1.]]
s_hbips_6_measure_description,hbips_6_measure_description,[[ 0.99902334]],[[ 0.50237059]]
s_hbips_6_measure_description,hbips_2_measure_description,[[ 0.98959494]],[[ 0.49762941]]
s_hcp_percentage,fuh_7_percentage,[[ 0.95461489]],[[ 0.06032099]]
s_hcp_percentage,imm_2_percentage,[[ 0.99713598]],[[ 0.06300784]]
s_hcp_percentage,hbips_6_overall_percentage_of_total,[[ 0.98013837]],[[ 0.06193378]]
s_hcp_percentage,ehr_use_footnote,[[ 0.85287048]],[[ 0.05389188]]
s_hcp_percentage,tob_1_footnote,[[ 0.67450592]],[[ 0.04262123]]
s_hcp_percentage,fuh_30_percentage,[[ 0.98490025]],[[ 0.06223468]]
s_hcp_percentage,hbips_6_overall_footnote,[[ 0.81025228]],[[ 0.05119888]]
s_hcp_percentage,hbips_7_overall_footnote,[[ 0.78507689]],[[ 0.04960808]]
s_hcp_percentage,hbips_3_overall_footnote,[[ 0.76132845]],[[ 0.04810744]]
s_hcp_percentage,hbips_7_overall_percentage_of_total,[[ 0.99256479]],[[ 0.06271899]]
s_hcp_percentage,hbips_2_overall_footnote,[[ 0.78381019]],[[ 0.04952804]]
s_hcp_percentage,sub_1_percentage,[[ 0.99067811]],[[ 0.06259978]]
s_hcp_percentage,sub_1_footnote,[[ 0.6209296]],[[ 0.03923581]]
s_hcp_percentage,tob_2_percentage,[[ 0.98925828]],[[ 0.06251006]]
s_hcp_percentage,peoc_assessed_footnote,[[ 0.85287048]],[[ 0.05389188]]
s_hcp_percentage,hie_footnote,[[ 0.85287048]],[[ 0.05389188]]
s_hcp_percentage,hbips_5_overall_percentage_of_total,[[ 0.97362154]],[[ 0.06152199]]
s_hcp_percentage,tob_2a_percentage,[[ 0.96815824]],[[ 0.06117677]]
s_hbips_3_measure_description,imm_2_measure_description,[[ 0.95076578]],[[ 0.10834614]]
s_hbips_3_measure_description,peoc_measure_description,[[ 0.99559595]],[[ 0.11345484]]
s_hbips_3_measure_description,hbips_5_measure_description,[[ 0.94659108]],[[ 0.10787041]]
s_hbips_3_measure_description,tob_1_measure_description,[[ 0.99420307]],[[ 0.11329611]]
s_hbips_3_measure_description,hbips_3_measure_description,[[ 0.99887785]],[[ 0.11382884]]
s_hbips_3_measure_description,hie_measure_description,[[ 0.98297969]],[[ 0.11201713]]
s_hbips_3_measure_description,hcp_measure_description,[[ 0.97296885]],[[ 0.11087633]]
s_hbips_3_measure_description,sub_1_measure_description,[[ 0.99420307]],[[ 0.11329611]]
s_hbips_3_measure_description,hbips_7_measure_description,[[ 0.93907663]],[[ 0.10701408]]
s_fuh_measure_description,fuh_measure_description,[[ 0.99384979]],[[ 1.]]
s_ehr_non_certified_percentage,hcp_footnote,[[ 0.83984581]],[[ 0.13338083]]
s_ehr_non_certified_percentage,hbips_5_overall_footnote,[[ 0.75007299]],[[ 0.11912349]]
s_ehr_non_certified_percentage,hcp_percentage,[[ 0.85336124]],[[ 0.1355273]]
s_ehr_non_certified_percentage,tob_2_footnote,[[ 0.78836432]],[[ 0.12520476]]
s_ehr_non_certified_percentage,imm_2_footnote,[[ 0.84508265]],[[ 0.13421253]]
s_ehr_non_certified_percentage,fuh_30_footnote,[[ 0.76311215]],[[ 0.12119431]]
s_ehr_non_certified_percentage,fuh_7_footnote,[[ 0.721495]],[[ 0.11458485]]
s_ehr_non_certified_percentage,tob_2a_footnote,[[ 0.73526622]],[[ 0.11677194]]
s_ehr_non_certified_count,fuh_7_percentage,[[ 0.86447815]],[[ 0.05473029]]
s_ehr_non_certified_count,imm_2_percentage,[[ 0.82311757]],[[ 0.05211174]]
s_ehr_non_certified_count,hbips_6_overall_percentage_of_total,[[ 0.75860393]],[[ 0.04802737]]
s_ehr_non_certified_count,ehr_use_footnote,[[ 0.97270052]],[[ 0.06158187]]
s_ehr_non_certified_count,tob_1_footnote,[[ 0.85984872]],[[ 0.0544372]]
